Modified:,2025,,,,,,,,,,,,,,,,,,
1,Story,,,,"The Dalai Lama asks the Abhayagiri monks to chant the Maṅgala Sutta (Snp 2.4, Chanting Book p. 46) in Pāli.",,Dalai Lama,Chanting,Pāli,,,,,,,,,,
1,Story,,,,Ajahn Chah was one of the first forest monks to ban smoking in the monastery.,,Ajahn Chah,Smoking,Lunar observance days,,,,,,,,,,
1,Recollection,,,,Ajahn Chah was unique in consulting with senior monks and laypeople when making decisions.,,Ajahn Chah,Leadership,Saṅgha decision making,,,,,,,,,,
1,,,27:23,36:52,The word toramon is sometimes associated with Ajahn Chah's style of training. Could he be 'intentionally cruel?',,Ajahn Chah,Fierce/direct teaching,,,Ascetic practices,Teaching Dhamma,Trust,Compassion,Saṃsāra,,,Fierce/direct teaching,150T
1,Extra tags,,,,,,,,,,Habits,,,,,,,,
1,Quote,,,,"Ajahn Chah was always willing to put obstructions in front of your desires, views and opinions, and habits, which was incredibly compassionate as well as courageous.",,Ajahn Chah,Craving,Views,Habits,Compassion,Courage,Culture/West,,,,,,
1,Story,,,,Ajahn Chah lets a restless junior monk go tudong with devious stipulations.,,Ajahn Chah,Sequence of training,Restlessness and worry,Tudong,,,,,,,,,
1,,,37:03,44:32,"There are a few stories about Ajahn Chah having psychic powers, particularly reading minds. Did you ever observe anything of that sort with Ajahn Chah? What was Ajahn Chah's position on such things?",,Psychic powers,Ajahn Pasanno,,,Nature of mind,,,,,,,Psychic powers,110
1,Story,,,,"Ajahn Chah describes the supernatural beings at Wat Pah Pong to a close lay follower, then refuses to talk about other realms with a group from Bangkok.",,Ajahn Chah,Wat Pah Pong,Non-human beings,Teaching Dhamma,,,,,,,,,
1,,,44:39.9,47:27,Were there any particular themes in Ajahn Chah's teachings that regularly came up?,,Teaching Dhamma,,,,Virtue,Right View,Relinquishment,Knowing itself,,,,Ajahn Chah,100
1,,,47:44,57:50,Many of Ajahn Chah's direct disciples have become revered teachers themselves. Would you say the harsher conditions and more rigorous practices of the early days of Wat Pah Pong played a necessary role in their training and development or was it mostly due to Ajahn Chah being such a masterful teacher?,,Ajahn Chah lineage,Ascetic practices,Wat Pah Pong,Teaching Dhamma,Humility,Ajahn Mun,Mae Chee,,,,,,
1,Quote,,,,There's this nostalgia for the good old days....To me it's a fallacy or a fantasy.,,Wat Pah Pong,Suffering,Poverty,,,,,,,,,,
1,Quote,,,,To be able to lay a foundation that was carried on is really exceptional.,,Ajahn Chah,Saṅgha,Wat Pah Pong,Leadership,,,,,,,,,
1,,,58:03,1:11:41,Can you speak about the connection Ajahn Chah had with Luang Por Tongrat and Luang Por Tongrat in general?,,Ajahn Tongrat,,,,Thai sects,Ajahn Mun,Monastic routine,Almsround,,,,Ajahn Tongrat,120
1,Reference,,,,"Ajahn Utane's biography of Ajahn Tongrat. Ajahn Mudito translated this into Portuguese in 2019, and there is a [machine translation](https://drive.google.com/file/d/1sljCNyotNKznRnHVjh031b-vpEEe1Vpr/view) from the Portuguese.",,,,,,,,,,,,,,
1,Indirect quote,,,,"Oh, Chah, you've come.|Ajahn Tongrat's first words to Ajahn Chah.",,Ajahn Tongrat,Ajahn Chah,,,,,,,,,,,
1,Story,,,,Ajahn Tongrat makes a racket under Ajahn Mun's kuti in order to provoke a Dhamma talk.,,Ajahn Tongrat,Ajahn Mun,Ajahn Mahā Boowa,Fierce/direct teaching,,,,,,,,,
1,Story,,,,Ajahn Tongrat dies in the Dhamma seat.,,Ajahn Tongrat,Death,,,,,,,,,,,
1,,,1:11:44,1:14:23,What would Ajahn Chah say if he visited our Western monasteries today in 2025? Would he recommend any changes?,,Western Ajahn Chah monasteries,,,,Mutual lay/Saṅgha support,History,,,,,,,
1,Quote,,,,Be careful about getting too comfortable.,,Heedlessness,,,,,,,,,,,,
1,Sutta,s,,,"SN 17: Be cautious about gain, honor, and fame.",,Worldly Conditions,Fierce/direct teaching,,,,,,,,,,,
1,,,1:14:34,1:27:14,Could you tell us your very first encounter with Luang Por Chah? How did it happen? What did he say to you? What impression did you have then?,,Ajahn Pasanno,,,,Temporary ordination,Wat Pah Pong,Culture/Natural environment,Ajahn Sumedho,,,,,
1,Story,,,,Ajahn Pasanno is impressed by handwritten notes about Ajahn Chah's teaching by a visitor to Wat Pah Pong.,,Ajahn Pasanno,Wat Phleng Vipassanā,Ajahn Chah,,,,,,,,,,
1,Indirect quote,,,,"If you want to stay here, you have to stay at least five years.|Ajahn Chah",,Ajahn Chah,Ajahn Pasanno,Wat Pah Pong,,,,,,,,,,
1,Quote,,,,The place itself [Wat Pah Pong] was a reflection of Ajahn Chah.,,Wat Pah Pong,Ajahn Chah,Lay life,Lunar observance days,,,,,,,,,
1,Story,,,,The branch monasteries and lay community gather for Māgha Pūjā.,,Festival days,Ajahn Chah monasteries,Ajahn Chah,Community,,,,,,,,,
2,Reflection,,2:50,5:02,Ajahn Chah inspired people to be willing to commit to practice and training.,,Monastic life/Motivation,Determination,,,Ajahn Pasanno,Fourfold Assembly,Relinquishment,,,,,,
2,Recollection,,6:20,8:18,Ajahn Pasanno writes to his parents that he will stay with Ajahn Chah for five years because he wants to pick up Ajahn Chah's peace and unshakeability.,,Ajahn Pasanno,Monastic life/Motivation,Sequence of training,Equanimity,,,,,,,,,
2,,,8:28,12:01,"When Luang Por Chah's physical condition deteriorated and he was no longer physically active, how did the Saṅgha and lay community react to it? And how did you feel about it? How did the Saṅgha manage to organize new leadership? Any challenges, confusions, or conflicts?",,Sickness,Saṅgha,Ajahn Pasanno,Leadership,Impermanence,Saṅgha decision making,Grief,Wat Pah Pong,Ajahn Liem,,,,
2,Extra tags,,,,,,Conflict,,,,,,,,,,,,
2,Append audio,,19:24,36:39,,,,,,,,,,,,,,,
2,Recollection,,,,Ajahn Chah told the Saṅgha that his illness was incurable and they would have to look after him.,,Ajahn Chah,Saṅgha,Sickness,Health care,,,,,,,,,
2,Recollection,3a,,,I did my grieving when Ajahn Chah was still alive and sick.,,Ajahn Pasanno,Ajahn Chah,Death,Grief,Sickness,,,,,,,,
2,Fragment,,22:58,29:36,,,,,,,,,,,,,,,
2,Recollection,,,,Caring for Ajahn Chah as a community.,,Ajahn Chah,Health care,Saṅgha,,Wat Pah Pong,Mae Chee,Communal harmony,Leadership,,,,Health care,150
2,Recollection,,,,Preparing for Ajahn Chah's funeral.,,Ajahn Liem,Ajahn Pasanno,Funerals,Building projects,,,,,,,,,
2,Quote,,,,"His example was always one of giving himself to what was of benefit to the Dhamma, to the Vinaya, to others. There was so little personal agenda and personal preferences ever shown.",,Ajahn Chah,Generosity,,,,,,,,,,,
2,Story,o,12:02,19:24,A group of military generals ask Ajahn Chah to bless some medallions.,,Ajahn Chah,Amulets,,,Wat Pah Pong,Food,Saṅgha decision making,Relics,Funerals,,,,
2,,,36:43,38:58,What do you treasure most among what you/we have inherited from Luang Por Chah?,,Ajahn Pasanno,,,,,,,,,,,,
2,Quote,,,,"He had given himself completely, and he had reaped the fruits completely.",,Ajahn Chah,Relinquishment,Liberation,,,,,,,,,,
2,,,39:04,47:45,What were the criteria for founding new branch monasteries at Ajahn Chah's time?,,Ajahn Chah monasteries,Saṅgha decision making,,,Wat Keuan,Environment,Mutual lay/Saṅgha support,Ajahn Anek,Wat Pah Sai Ngam,,,,
2,Extra tags,,,,,,,,,,Faith,Wat Phu Din Dang,,,,,,,
2,Indirect quote,,,,"You don't need to worry, Dad. Buddhism in Thailand isn't organized.|Ajahn Siripañño",,Ajahn Siripañño,Culture/Thailand,,,,,,,,,Yes,,
2,,,47:50,51:57,How did Luang Por Chah cultivate his wisdom (satipañña)? How did he generate his energy (viriya)?,,Discernment,Energy,,,Doubt,Teaching Dhamma,,,,,,,
2,Cut audio,,50:01,50:09,,,,,,,,,,,,,,,
2,Quote,,,,"He was always curious to reflect, to investigate, to experiment, to try out things and to see what worked and what didn't work.",,Ajahn Chah,Personality,Appropriate attention,Discernment,,,,,,,,,
2,,,52:06,1:01:41.5,How did Luang Por Chah relate to the lay community around him and tailor the Dhamma to their own circumstances?,,Lay life,Teaching Dhamma,,,Wat Pah Pong,Lunar observance days,Building projects,Cultural context,Stories,,,,
2,Story,,,,Ajahn Chah's talkative older brother helps with their mother's funeral.,,Ajahn Chah,Family,Funerals,Wat Pah Pong,,,,,,,,,
2,,,1:01:49,1:04:58,Is there a story about when Ajahn Chah wanted to give feedback to a senior monk and he waited 20-30 years?,,Admonishment/feedback,,,,Culture/Thailand,,,,,,,,
2,,,1:05:03,1:18:58,Were there any memories from the period of training with Ajahn Chah that really stand out in your mind? In what ways did you find it difficult?,,Ajahn Pasanno,Monastic life,,,,,,,,,,,
2,Cut audio,,1:05:26,1:05:43,,,,,,,,,,,,,,,
2,Story,,,,Ajahn Pasanno skips morning pūjā to meditate diligently at his kuti. Ajahn Chah calls him lazy.,,Ajahn Pasanno,Monastic routine,Ajahn Chah,,,,,,,,,,
2,Fragment,,1:09:02,1:11:08,,,,,,,,,,,,,,,
2,Story,,,,Ajahn Pasanno sits vigil at a cremation and makes a bathing cloth from the cloth used to wrap a corpse.,,Ajahn Pasanno,Funerals,Robes,,Wat Pah Pong,Recollection/Death,,,,,,Robes,85
2,Extra tags,,,,,,,,,,,,,,,,,Funerals,110
2,Story,,,,"Ajahn Pasanno joins the Wat Pah Pong Saṅgha, exchanges his requisites, and excitedly attends his first Pāṭimokkha at Wat Pah Pong. Ajahn Chah keeps the monks sitting until 3 am.",,Ajahn Pasanno,Wat Pah Pong,Vinaya,Ajahn Chah,Requisites,Not handling money,Pāṭimokkha,Compassion,Relinquishment,,,,
