Modified:,2025,,,,,,,,,,,,,,,,,,,
3,21/04/2018,2018-04-21 The New Ajahn Chah Biography Readings with Q&A Part 2.mp3,1:12:54,AP,Readings with Q&A Part 2,https://www.abhayagiri.org/media/audio/youtube/jwkXa2REfeE.mp3,16,,,,,4374,,,,,,,,
<---->,,,,,,,,,,,,,,,,,,,,
Session #,Kind,Flags,Start time,End time,Text,Teachers,QTag1,QTag2,QTag3,QTag4,ATag1,ATag2,ATag3,ATag4,ATag5,Off topic?,AListen?,Exclude?,FTags,FTagOrder
1,Other,,Session,,Ajahn Pasanno introduces the Ajahn Chah Compilation Video and [Stillness Flowing]().,AP,Ajahn Chah,Dhamma books,,,Goodwill,Compassion,Personal presence,History/Western Buddhist monasticism,,,,,,
1,Reference,,,,The [Ajahn Chah Compilation Video](https://youtu.be/XR9FKNCDAU8) on YouTube,,Ajahn Chah,,,,,,,,,,,,,
1,Reference,,,,"[The Buddha Comes to Sussex](https://www.youtube.com/watch?v=-K_AFgRgRu4) (BBC, 1979) on Youtube",,Ajahn Chah,History/Western Buddhism,Chithurst,,,,,,,,,,,
1,Reference,,,,"[The Mindful Way](https://www.youtube.com/watch?v=eFy-a9VaVvE) (BBC, 1977) on YouTube",,Ajahn Chah,Wat Pah Pong,,,,,,,,,,,,
1,Indirect quote,,2:08,3:42,One of the main characteristics of Luang Por Chah was his loving kindness and compassion.|Ajahn Liem,,Ajahn Liem,Ajahn Chah,Goodwill,Compassion,Personal presence,Equanimity,,,,,,,,
2,Reflection,s,0:00,,on the origins of Ajahn Chah and his teachings.,,Culture/Thailand,Geography/Thailand,,,Thai Forest Tradition,Poverty,Human,,,,,,,
2,Reading,,5:05,,Stillness Flowing p. 40-41: Ajahn Chah's father's dying request,,Parents,Death,Monastic life/Motivation,,Culture/Thailand,Meditation,,,,,,,,
2,Reflection,,10:07,15:04,Establishing relations with family and friends in Dhamma.,,Family,Spiritual friendship,Dhamma,,,,,,,,,,,
2,Recollection,,,,Ajahn Chah would sometimes allow Westerners to ordain without their parent's permission.,,Ajahn Chah,Ordination,Parents,History/Western Buddhist monasticism,,,,,,,,,,
2,Reading,,15:25,19:10,"Stillness Flowing p. 582: ""Out of Compassion""",,Compassion,,,,Gratitude,Mutual lay/Saṅgha support,Teaching Dhamma,Family,,,,,,
2,,,19:34,22:27,Are there criteria you need to fulfill before the Saṅga will let you form your own monastery?,,Saṅgha decision making,Sequence of training,Monasteries,,History/Thai Buddhism,Teaching Dhamma,,,,,,,,
2,Indirect quote,,,,"You don't have to worry about that, Dad. Thai Buddhism isn't organized.|Ajahn Siripañño",,Culture/Thailand,,,,,,,,,,,,,
2,Reading,,22:40,30:19,"Stillness Flowing p. 588-591: ""Observance Day""",,Lunar observance days,,,,Abhayagiri,Eight Precepts,,,,,,,,
2,Comment,,31:05,37:08,The essence of Ajahn Chah's teaching was virtue and Right View.,,Teaching Dhamma,Virtue,Right View,,Meditation,Mindfulness,Concentration,,,,,,Ajahn Chah,100
2,Extra tags,,,,,,,,,,,,,,,,,,Right View,80
2,Reading,,,,"Stillness Flowing p. 594-596: ""Sammādiṭṭhi""",,Right View,,,,,,,,,,,,,
2,,,37:58,45:22,Kataññu-katavedi refers to receiving kindness and the recognition of the gift of kindness. How are we to understand cultivating the intention to offer kindness to others?,,Gratitude,Compassion,Generosity,,Happiness,Mindfulness of feeling,Aversion,Contact,Spaciousness,,,,,
2,Extra tags,,,,,,,,,,Direct experience,,,,,,,,,
2,Story,,,,Villagers ask Ajahn Chah how he can teach Westerners when they don't speak Thai.,,Ajahn Chah,Culture/West,Language,Direct experience,,,,,,,,,,
2,Indirect quote,-,,,Dhamma is the language of experience.|Ajahn Chah,,Ajahn Chah,Dhamma,Language,Direct experience,,,,,,,,,,
2,Reading,,45:40,55:50,"Stillness Flowing p. 612-614 ""Faith in the Triple Gem""",,Faith,Three Refuges,,,Buddha,Dhamma,Truth,,,,,,,
2,Extra tags,,,,,,,,,,Teaching Dhamma,Lay life,Recollection/Dhamma,,,,,,,
2,Simile,,,,Digging a well,AChah,Right Effort,Liberation,,,,,,,,,,,,
2,,,56:10,59:09,Did you mention what the trancendent truth of the Saṅgha was?,,Saṅgha,Truth,Three Refuges,,Eightfold Path,Stages of awakening,Conventions,Chanting,Recollection/Saṅgha,Yes,,,,
2,,,59:15,,Is refining the Five Precepts sufficient for lay practice to be transformative?,,Five Precepts,Lay life,,,Vinaya,Mindfulness,Right Intention,Relinquishment,Compassion,,,,Five Precepts,150
2,Extra tags,,,,,,,,,,Truth,,,,,,,,,
2,,,1:02:55,1:10:16,What can you offer dying people who didn't have the opportunity to engage in Buddhist practice?,,Death,Compassion,,,Listening,Patience,Tranquility,Equanimity,Fear,Yes,,,,
2,Extra tags,,,,,,,,,,Right Speech,Chanting,,,,,,,,
2,,,1:10:21,1:14:30,Can you talk about evolution and growth in regards to the precepts as opposed to just following rules?,,Five Precepts,Precepts,Attachment to precepts and practices,,Pāli,Etymology,Learning,Suffering,Doubt,Yes,,,,
2,Extra tags,,,,,,,,,,Self-identity view,,,,,,,,,
2,,,1:14:34,1:16:38,"When you find happiness, there's the hope that you won't lose it and the fear that you will. How do you peel away the hope and the fear and bathe in happiness?",,Happiness,Desire,Fear,Impermanence,Suffering,Learning,Relinquishment,,,Yes,,,,
2,,,1:16:42,1:19:21,What qualifies as helping a parent make progress on the path?,,Parents,Gratitude,Eightfold Path,,Learning,Happiness,Contentment,Teaching Dhamma,,Yes,,,Parents,150
2,,,1:19:28,,Can you speak about regret?,,Conscience and prudence,Restlessness and worry,,,Guilt/shame/inadequacy,Determination,Skillful qualities,Culture/West,Kamma,Yes,,,Guilt/shame/inadequacy,80
2,Extra tags,,,,,,,,,,Goodwill,,,,,,,,,
2,Edited audio,,,,UD2018-1_S02_F16.mp3,,,,,,,,,,,,,,,
2,Story,,,,Ajahn Pasanno can't translate guilt into Thai.,,Ajahn Pasanno,Guilt/shame/inadequacy,Thai,Suffering,Culture/West,,,,,,,,,
2,,,1:25:27,1:26:38,Is there a special way to develop lovingkindness?,,Goodwill,,,,Heart/mind,Forgiveness,Mindfulness of feeling,,,Yes,,,,
3,Quote,,0:18,,"Ajahn Chah tried to make practice into everything we were doing, whether we were monastics or laypeople.",,Ajahn Chah,Continuity of mindfulness,Monastic life,Lay life,Work,,,,,,,,,
3,Reading,,1:40,6:52,"Stillness Flowing p. 427 ""Work is Dhamma Practice""",,Ajahn Chah,Work,Eightfold Path,,Everyday life,Aversion,,,,,,,Work,200
3,Comment,,6:54,10:15,I'm trying to move away from the concept of formal and informal practice. It's just how I'm practicing in practice this moment.,RCenter,Continuity of mindfulness,Meditation,Present moment awareness,Everyday life,,,,,,,,,,
3,Response,,,,,,Ardency,Tranquility,Middle Path,Eightfold Path,,,,,,,,,,
3,,,10:22,14:02,How can we skillfully take apart our preconceived notions and assumptions without undermining our ability to think?,,Delusion,Knowledge and vision,Directed thought and evaluation,,Noble Truth of Suffering,Cause of Suffering,Proliferation,,,,,,,
3,Reading,,14:15,21:03,"Stillness Flowing p. 533-535 ""A Snake in the House""",,Ajahn Chah,Similes,,,Relinquishment,Cessation,Saṃsāra,Nibbāna,,,,,,
3,Reading,,21:27,27:36,"Stillness Flowing p. 646-647 ""Por Buapah""",,Ajahn Chah,,,,Death,Grief,Personal presence,,,,,,,
3,Story,,,,Por Buapah did the cement work for the original shine at Wat Pah Nanachat and the bell tower at Wat Pah Pong.,,Stupas/monuments,Wat Pah Nanachat,Wat Pah Pong,,,,,,,,,,,
3,Reading,,27:41,34:43,"Stillness Flowing p. 647-648 ""Por Am""",,Ajahn Chah,,,,Right Livelihood,Views,Intoxicants,,,,,,,
3,Story,,,,Ajahn Chah teaches Por Am herbal medicine so he can avoid killing animals.,,,,,,Right Livelihood,Culture/Thailand,Food,Precepts,Medicinal requisites,,,,,
3,Extra tags,,,,,,,,,,Ajahn Pasanno,Health care,Lunar observance days,,,,,,,
3,Indirect quote,,,,"It's not possible to defeat the Dhamma, you know, and that's why you fainted.|Ajahn Chah to Por Am",,Ajahn Chah,Dhamma,,,,,,,,,,,,
3,Comment,1,34:50,36:27,"But in a sense Por Am had wisdom, questioning Ajahn Chah from every possible angle.",ANy,Ajahn Chah,Questions,Discernment,,,,,,,,,,,
3,Reflection,,,,Stillness Flowing p. 647,,,,,,,,,,,,,,,
3,Response,,,,,,Thai,Wat Pah Pong,,,,,,,,,,,,
3,Reading,,36:41,41:00,"Stillness Flowing p. 654-655 ""Scientists and Academics""",,Ajahn Chah,Science,Learning,,,,,,,,,,,
3,Reading,,41:27,48:32,"Stillness Flowing p. 662-664 ""Por Puang""",,Ajahn Chah,,,,Temporary ordination,Wat Pah Pong,Generosity,Recollection/Death,Sickness,,,,,
3,Extra tags,,,,,,,,,,Death,Mutual lay/Saṅgha support,Three Refuges,,,,,,,
3,,,48:42,52:07,What is the best way to navigate the people that we love that have unskillful behaivors but we don't want to cut out of our lives?,,Family,Spiritual friendship,Unskillful qualities,,Compassion,Patience,Truth,Aversion,Admonishment/feedback,,,,,
3,,,52:32,57:47,The duty in regard to the First Noble Truth is to understand suffering. How do you do this?,,Noble Truth of Suffering,Suffering,,,Fear,Pāli,Characteristics of existence,Aversion,Postures,,,,Noble Truth of Suffering,80
3,Extra tags,,,,,,,,,,Direct experience,Conditionality,Relinquishment,,,,,,,
3,,,58:38,1:02:16,"Stillness Flowing p. 682 ""Dhamma Practice""",,Ajahn Chah,Dhamma,Practicing in accordance with Dhamma,,Characteristics of existence,,,,,,,,,
3,Story,,1:02:22,,Ajahn Chah has all his teeth pulled out.,,Ajahn Chah,Health,,,Suffering,,,,,,,,,
3,,,1:04:42,1:09:44,"When you have completed the practice, does everything become 'down time?'",,Stages of awakening,Recreation/leisure/sport,,,Clinging,Almsfood,Culture/Natural environment,,,,,,,
3,Quote,,,,It's because we reflect on these 'serious things' that we can hold things lightly.,,Recollection,,,,,,,,,,,,,
3,Sutta,s,,,MN 2.13: Reflection on the requisites; AN 5.208: Benefits of chewing toothwood,,,,,,,,,,,,,,,
3,,,1:09:47,,These readings give the sense that the Northeastern Thai Isan culture is the soil that supports the living tradition. Are there cultural attitudes or ingredients that would be helpful for laypeople in addition to the key things of sīla and Right View?,,Culture/Thailand,Thai Forest Tradition,Culture/West,Virtue,Generosity,Meditation,Precepts,Guilt/shame/inadequacy,Happiness,,,,,
3,Extra tags,,,,,,Right View,,,,,,,,,,,,,
