Modified:,2025,,,,,,,,,,,,,,,,,,,
1,Reference,,,,Winter Retreat 2014 DVD: [Our Roots in the Thai Forest Tradition](https://www.abhayagiri.org/media/discs/APasannoRetreats/2014%20Thai%20Forest%20Tradition/Index.html),,Thai Forest Tradition,Abhayagiri,,,,,,,,,,,,
1,,,11:04,,What shaped the Thai Forest Tradition and gave it its flavor?,,Culture/Thailand,,,,Simplicity,Vinaya,History/Early Buddhism,Ajahn Mun,Attachment to precepts and practices,,,,,
1,,,13:57,16:13,"Was there much contact between Thailand, Burma, and Sri Lanka at the time of Ajahn Mun?",,History/Thai Buddhism,History/Sri Lankan Buddhism,History/Other Theravāda traditions,Ajahn Mun,Language,Dhamma books,,,,,,,,
1,,,16:15,20:48,Could you review the transmission of the ordination between Sri Lanka and Thailand?,AP;AKd,History/Thai Buddhism,History/Sri Lankan Buddhism,Ordination,,Leadership,History/Other Theravāda traditions,Commerce/economics,History/Mahāyāna Buddhism,,Yes,,,,
1,,,20:53,,Could you say a few words about the structure of the Thai Saṅgha and where the Thai Forest Tradition fits in?,,History/Thai Buddhism,Types of monks,,,Ajahn Mun,Ajahn Kinaree,Ajahn Tongrat,Ajahn Chah,,,,,,
1,Story,,,,"Ajahn Chah asks Ajahn Mun, ""Shall I reordain in the Dhammayut Order to live with you?"" He responds, ""Mahānikāya needs good monks also.""",,Ajahn Mun,Ajahn Chah,Ordination,Thai sects,,,,,,,,,,
1,,,23:22,23:47,So then technically Abhayagiri belongs to the Mahānikāya?,,Abhayagiri,Thai sects,,,History/Western Buddhist monasticism,,,,,,,,,
1,Story,,24:03,,Ajahn Mun becomes enlightened and goes back to teach his teacher.,,Ajahn Mun,Ajahn Sao,Liberation,,,,,,,,,,,
1,Story,,,,Ajahn Mun's relics,,Ajahn Mun,Relics,,,Ajahn Mahā Boowa,Abhayagiri,,,,,,,,
1,Reading,,25:48,,"""The Ballad of Liberation from the Khandas,"" from A Heart Released p. 37",AMun,,,,,Ajahn Mun,Culture/Thailand,,,,,,,,
1,Read by,,,,,,,,,,,,,,,,,,,
1,Quote,,,,"The Dhamma stays as the Dhamma, the khandas stay as khandas. That's all.",AMun,Dhamma,Aggregates,,,,,,,,,,,,
1,,,34:54,,What language was 'The Ballad of the Liberation from the Khandas' written in?,,Dhamma books,Ajahn Mun,Language,,Thai,,,,,,,,,
1,,,36:05,39:13,Was Ajahn Mun well respected by the Buddhist establishment or was he more of a renegade?,,Ajahn Mun,History/Thai Buddhism,,,Thai sects,Ajahn Lee Dhammadharo,,,,,,,,
1,Story,,,,Ajahn Mun leaves the day after he is appointed abbot.,,Ajahn Mun,Abbot,Seclusion,,,,,,,,,,,
1,,,39:19,41:25,Ajahn Mun spent a lot of time teaching the devas. Can you share any thoughts on this relevant to Western culture?,,Ajahn Mun,Teaching Dhamma,Deva,Doubt,Faith,Ajahn Pasanno,Nature of the cosmos,,,,,,Deva,150
1,Extra tags,,,,,,Culture/West,,,,,,,,,,,,,
1,Reference,,,,[Ajahn Mun Biography](),,,,,,,,,,,,,,,
1,,,41:34,,I can't imagine not having meditation as part of this practice. How does Buddhism exist without it?,,Meditation,History,,,Ceremony/ritual,Generosity,Faith,Devotional practice,,,,,,
1,,,43:18,,A list of ten misconceptions about Buddhim in *Tricycle* magazine included 'All Buddhists meditate.' It said that historically this wasn't true. Is this accurate?,,Meditation,History,Culture/West,,Monastic life,Lay life,Devotional practice,History/Thai Buddhism,,,,,,
1,Comment,,46:35,48:33,about Asian and Western Buddhist perspectives regarding meditation and other aspects of practice encountered at Abhayagiri Monastery.,,Cultural context,Culture/West,Meditation,Devotional practice,,,,,,,,,,
1,Extra tags,,,,,,Ajahn Chah,Abhayagiri,,,,,,,,,,,,
1,Response,,,,,,Learning,,,,,,,,,,,,,
1,,,48:35,49:55,"One of the great gifts I've received over the last few years spending more time with the Bhikkhu Saṅgha is a sense of devotion, how it opens the heart. Is there a Pāli word or teaching around that principle?",,Devotional practice,Saṅgha,Gratitude,Pāli,Faculties,Faith,Energy,,,,,,,
1,Story,,50:14,51:19,Ajahn Mahā Boowa bows to a newly-discovered photograph of Ajahn Mun.,,Ajahn Mun,Ajahn Mahā Boowa,Ajahn Pasanno,Devotional practice,,,,,,,,,,
1,Extra tags,,,,,,Bowing,,,,,,,,,,,,,
2,Reading,,0:00,,"""Visions of a Sāmaṇa"" from Samana p. 11.",,Ajahn Mahā Boowa,,,,Monastic life/Motivation,Ajahn Mun,,,,,,,,
2,Read by,,,,,AKd,,,,,,,,,,,,,,
2,,,13:34,17:53,So both Ajahn Mahā Boowa and Ajahn Chah were students of Ajahn Mun? Did they have similar experiences?,AP,Ajahn Mun,Ajahn Mahā Boowa,Ajahn Chah,Teaching Dhamma,Thai sects,History/Thai Buddhism,,,,,,,,
2,,,18:02,,"Are there modern monasteries associated with Ajahn Sao, Ajahn Mun, and Ajahn Mahā Boowa?",AP,Ajahn Sao,Ajahn Mun,Ajahn Mahā Boowa,Monasteries,History/Thai Buddhism,Ajahn Chah,,,,,,,,
2,,,20:16,,Does the current interest in meditation in Thailand extend to the villages around forest monasteries as well as urban areas?,AP,Culture/Thailand,Meditation,,,Ajahn Pasanno,Wat Pah Pong,Wat Pah Nanachat,Lunar observance days,Festival days,,,,,
2,,,23:29,,So the whole country [Thailand] meditates?,AP,Culture/Thailand,Meditation,,,,,,,,,,,,
2,Other,,23:54,28:22,Ajahn Pasanno describes Upasika Kee Nanayon's life and teachings.,AP,Upasikā Kee Nanayon,,,,Ajahn Wanchai,Ajahn Ñāṇiko,Community,Virtue,Simplicity,,,,,
2,Extra tags,,,,,,Women in Buddhism,,,,,,,,,,,,,
2,Indirect quote,,,,"An inward-staying unentangled knowing, all outward-going knowing cast aside.|Upasikā Kee Nanayon",AP,Upasikā Kee Nanayon,Knowing itself,,,,,,,,,,,,
2,Reading,o,28:21,,"""Discernment versus self-deception"" from An Unentangled Knowing p. 102.",,Discernment,Delusion,,,,,,,,,,,,
2,Read by,,,,,AP,,,,,,,,,,,,,,
2,Indirect quote,,39:32,40:16,There's only two things you have to do in practice: know and let go.|Ajahn Chah,AP,Ajahn Chah,Mindfulness,Knowing itself,Relinquishment,,,,,,,,,,
2,,,40:21,44:47,"Regarding thought fabrications, in daily life we have to focus on our work. How can we intergrate the principles of anatta and dukkha into daily life?",AP,Volitional formations,Everyday life,Work,Not-self,Right Livelihood,Restlessness and worry,Energy,Impermanence,Self-identity view,,,,Work,130
2,Extra tags,,,,,,Suffering,,,,Relinquishment,,,,,,,,,
2,,,44:49,,"In the reading, Upasikā Kee Nanayon says the mind takes the fabrications itself as the object. Is that similar to Ajahn Sumedho's 'It's like this?'",AP,Upasikā Kee Nanayon,Volitional formations,Ajahn Sumedho,Knowing itself,,,,,,,,,,
2,,,45:18,,"As the mind takes fabrications as its object, does the mind expand?",AP;AKd,Upasikā Kee Nanayon,Volitional formations,Heart/mind,Mindfulness of mind,Relinquishment,,,,,,,,,
2,Comment,s,46:50,49:14,about being aware of awareness itself.,AP;Anon,Upasikā Kee Nanayon,Knowing itself,,,Tranquility,Becoming,Cessation,Fear,Relinquishment,,,,,
2,Comment,,49:22,50:41,I'm reminded of the encouragement to come back to the body as a basis.,,Mindfulness of body,,,,,,,,,,,,,
2,Response,,,,,AP,Ajahn Mun,Knowing itself,,,,,,,,,,,,
3,Other,,0:25,7:43,Biography and role of Ajahn Liem.|| Explained by {teachers}.,AP,Ajahn Liem,,,,Wat Pah Pong,Ajahn Chah,Abbot,Ajahn Sumedho,Leadership,,,,Ajahn Liem,80
3,Quote,,,,"He's in the middle of all of this duty and projection. Whatever comes his way, he doesn't pick up any of it. It's quite delightful to be around him.",,Ajahn Liem,Leadership,Proliferation,,,,,,,,,,,
3,Reading,,8:05,21:41,Santi p. 17.,ALiem,Ajahn Liem,,,,,,,,,,,,,
3,Read by,,,,,AKd,,,,,,,,,,,,,,
3,Teaching,,22:02,23:21,Being able to recognize the difference between the mind itself and the moods or objects of the mind.,,Knowing itself,Mindfulness of dhammas,Mindfulness of mind,,Heart/mind,,,,,,,,,
3,,,23:25,24:45,"When Ajahn Liem says, 'Practice is just for practice,' what arises for me is that any time I put a meaning on practice, there has to be an ego state that arises around that meaning....It's like letting go even o fthe idea of practicing in order to become enlightened.",,Ajahn Liem,Practicing in accordance with Dhamma,Self-identity view,Becoming,,,,,,,,,,
3,Extra tags,,,,,,Liberation,Relinquishment,,,,,,,,,,,,
3,Indirect quote,,,,Practicing for Nibbāna is just another kind of desire.|Ajahn Chah,,Ajahn Chah,Nibbāna,Desire,Practicing in accordance with Dhamma,,,,,,,,,,
3,,,24:49,27:55,"In an earlier reading, Ajahn Mun mentioned the primal mind. Is that what you're discussing here?",,Ajahn Mun,Nature of mind,,,Knowing itself,Ajahn Chah,,,,,,,,
3,Reading,,,,Questions and answers regarding the primal mind from Collected Teachings p. 478.,,Nature of mind,,,,,,,,,,,,,
3,Comment,,28:09,,"I appreciate Ajahn Liem saying, 'I didn't make much of it.' It's a contradiction between being very active and not being active at the same time.",,Ajahn Liem,Middle Path,,,,,,,,,,,,
3,Response,,,,,,,,,,Relinquishment,Meditation,Concentration,Proliferation,Nature of mind,,,,,
3,Extra tags,,,,,,,,,,Faith,,,,,,,,,
3,,,30:30,31:38,Was Ajahn Liem's focus mindfulness of breathing but he was also aware of the moods of the mind passing through and sometimes getting kicked around by the hindrances?,,Ajahn Liem,Mindfulness of breathing,Mindfulness of mind,Hindrances,Teaching Dhamma,Patience,,,,,,,,
3,Story,,33:39,39:26,"Ajahn Toon tries to disrobe repeatedly, but Ajahn Chah won't let him.",,Ajahn Chah,Ajahn Toon,Disrobing,,Patience,Three Refuges,Ajahn Tongrat,Posture/Walking,Gratitude,,,,,
3,Extra tags,,,,,,,,,,Respect,,,,,,,,,
3,Reading,,39:55,48:20,"Excerpt from ""The Training the Heart,"" Collected Teachings p. 509.",,,,,,Ajahn Sumedho,Translation,,,,,,,,
3,,,49:18,,You mentioned how Ajahn Chah cultivated the brahmavihara of metta and Ajahn Liem cultivated the brahmavihara of equilibrium. Could you talk about this?,,Ajahn Chah,Goodwill,Divine Abidings,Ajahn Liem,Personality,Judaism,,,,,,,,
3,Indirect quote,,,,Lots of lovingkindness is really tiring. I'm putting more attention on equanimity.|Ajahn Liem,,Ajahn Liem,Goodwill,Equanimity,,,,,,,,,,,
3,,,54:36,58:21,How is there clinging to personality?,,Clinging,Personality,Self-identity view,,Suffering,Great disciples,,,,,,,,
3,Sutta,,,,"The Buddha to Ānanda: ""When did Anuruddha ever take an interest in Saṅgha issues?"" – AN 4.243: Schism",,Great disciples,Saṅgha decision making,,,,,,,,,,,,
