Modified:,2026,,,,,,,,,,,,,,,,,,,
3,,,34:10 ,37:43,,"Would you please elaborate on mental formations and volition? I thought mental formations are thoughts and images that pop up and are not necessarily originated by our will or wish. Otherwise we could also easily will or wish them away. Our effort is in recognizing them when they arise, not cling to them, and let them pass like clouds. Am I mistaken?",Volitional formations,Volition,,,Emotion,Perception,,,,,Yes,,,
3,,,37:43 ,40:41.5,,Once I aspired to open my mind beyond this conditioned world. Now I mostly try to be at ease with my limitations. Am I mistargeting something important?,Stages of awakening,Unconditioned,Contentment,,Idealism,Four Noble Truths,,,,,Yes,,,
3,,,40:42 ,,,Some monks have told me I'm selfish for being so focused on release. They say I should help others more. What are your thoughts?,Release,Selfishness,Generosity,,Idealism,,,,,,,,,
3,,,42:10 ,43:44.5,,What are the four stages of enlightenment? What defilements have the four noble beings shed?,Stages of awakening,Unwholesome Roots,,,Drawbacks,Liberation,,,,,Yes,,Stages of awakening,70
3,Quote,,,,,"When we think of enlightenment, it's a being who is willing and able to relinquish those things that are complicating and constricting.",Liberation,Relinquishment,,,,,,,,,,,,
3,,,43:45 ,47:20,,Could you please expand on compassionate seclusion in interactive daily life (both on and off retreat)?,Compassion,Seclusion,Everyday life,,Time management,,,,,,Yes,,Seclusion,150
3,,,47:20 ,,,Thank you Luang Por for your time and teachings. I would like to hear more about the idea of restraint (especially in regards to raising a teenager).,Family,Sense restraint,Children,,Ajahn Chah,Tranquility,Happiness,Similes,,,,,Sense restraint,100
3,,,50:57 ,,,Would you please talk a bit about karma in past lives and what specifications might lead to specific conditions in future lives? I'm asking for future karmic results and preventing negative ones.,Kamma,Rebirth,,,Conditionality,,,,,,,,,
3,Sutta,,,,,AN 4.77: Inconceivable Matters.,,,,,,,,,,,,,,
3,,,53:16 ,56:47.5,,How do you teach noting/labeling in meditation?,Noting,,,,Ajahn Pasanno,Relinquishment,Proliferation,Meditation/Techniques,,,Yes,,,
3,,,56:56.5,59:11,,"I was interested to hear the definition of mental formations as volitional. When I look at my mind, it sometimes seems like an undirected random generator of flashing images and unbidden thoughts, sometimes embarrassingly perverse. I can only rest easily when I recollect not-self. Can you help me reconcile that with volitionality?",Volitional formations,Volition,Heart/mind,Proliferation,Perception,Relinquishment,Mindfulness,Discernment,,,Yes,,Volitional formations,130
3,Extra tags,,,,,,Not-self,,,,,,,,,,,,,
3,,,59:11 ,,,"What suggestions do you have when thoughts of transgression of sīla arise. I cannot change the past, but I have regrets.",Precepts,Restlessness and worry,Conscience and prudence,,Recollection/Virtue,Conditionality,,,,,,,,
3,Sutta,,,,,Wholesome and unwholesome condition each other.,,,,,,,,,,,,Yes,,
3,,,1:04:16 ,1:05:54,,Please explain the inner workings of right intention and its karmic effect.,Right Intention,Kamma,Volition,,,,,,,,Yes,,Right Intention,60T
4,,,00:00 ,3:09,,"Please explain again: When one restores concentration by focusing on the in-and-outtake of the breath, is one using the vinnana/consciousness of the grasping mind?",Mindfulness of breathing,Concentration,Consciousness,Clinging,Desire,,,,,,Yes,,,
4,,,3:14 ,4:26,,During retreats I sometimes have dreams in which my actions are unskillful. Does one eventually keep the precepts even in dreams?,Precepts,Dreams,,,,,,,,,Yes,,,
4,,,4:38,6:17,,"'Like exercise makes the body strong, inner stillness makes the mind strong.' Why stillness and not awareness?",Ajahn Chah,Similes,Calming meditation,Tranquility,,,,,,,Yes,,,
4,Extra tags,,,,,,Present moment awareness,,,,,,,,,,,,,
4,,,6:19,15:47,,It has been a few years since my last retreat. May I request a reminder on how to practice metta meditation on oneself? ... I seem to have forgotten.,Goodwill,,,,Meditation retreats,Happiness,Concentration,,,,Yes,,,
4,Reference,,,,,"Chanting Book p. 41: ""May I abide in well-being.""",,,,,,,,,,,,,,
4,Sutta,,,,,Snp 1.8: Metta Sutta (Chanting Book p. 37).,,,,,,,,,,,,,,
4,Sutta,s,,,,"AN 11.1, AN 11.12, and SN 55.40: Causal chains linking gladness to samādhi.",,,,,,,,,,,,,,
4,,,15:56,18:09,,Would you please give an example of how wholesome qualities can condition unwholesome qualities?,Skillful qualities,Unskillful qualities,Conditionality,,Heedlessness,Heedfulness,,,,,Yes,,,
4,,,18:13,18:49,,I feel like a kid whose father has told a story and there is more to tell. ... Please father do tell (about non-complicated thoughts etc.).,Proliferation,,,,,,,,,,Yes,,,
4,,,19:03,22:51,,I have a hard time ending or letting go of relationships after they no longer serve me or prove to be unskillful people. ... Is this attachment to person or aversion/ fear etc of the unknown?,Relationships,Relinquishment,Clinging,Fear,Habits,,,,,,Yes,,,
4,,,22:59,26:18,,"How do you decrease the times an obsessive thought arises in the mind? The more I try to let it go and come back to my body, the more it arises and proliferates. If I do the opposite and turn attention to it, it does the same thing. What is obsession anyways?",Proliferation,Restlessness and worry,,,Self-identity view,Suffering,Relinquishment,,,,Yes,,Proliferation,80
4,,,26:23,33:32,,"I've been sitting on this question for the past few days. It has to do with dispassion, shedding, simplifying and being easily satisfied on the one end of the spectrum and being engaged and active in the world, even taking an unpopular stand, on the other end. How can one practice shedding internally but still be responsive and engaged regarding the suffering from environmental and social issues? It seems that would complicate things, but that is where my heart is drawn.",Dispassion,Simplicity,Contentment,Politics and society,Suffering,,,,,,Yes,,Politics and society,180
4,Extra tags,,,,,,Environment,,,,,,,,,,,,,
4,Quote,,,,,"When there is displassion and shedding, a clarity arises in the mind, when can then more easily be applied to something that is useful or beneficial without complicating things.",Dispassion,Simplicity,Clear comprehension,Compassion,,,,,,,,,,
4,Quote,ua,,,,"""Do you think there's any hope for saving all the forests in Thailand?""—""I don't think there's hope that it's going to make a huge impact right now. I'm just planting the seeds for the future, and maybe something will change. It's not an option not to do it.""",Ajahn Pasanno,Environment,Culture/Thailand,,,,,,,,,,,
4,,,33:37,36:31,,"Could you please explain again the differences between sañña, saṅkāra, and viññana? I'm still not getting it.",Perception,Volitional formations,Consciousness,,Memory,Sense bases,Dependent origination,Conditionality,Suffering,,Yes,,Dependent origination,80
4,Indirect quote,,,,,"All the details of the process of dependent origination . ... It's like falling out of a tree. As you go down, you're not really counting branches. You just know that when you hit the bottom, it's going to hurt.|Ajahn Chah",Ajahn Chah,Dependent origination,Suffering,,,,,,,,,,,
4,,,36:32,,,Is there an obligation to reconcile with family before your death or theirs (especially when family has been particularly unskillful towards us)?,Family,Forgiveness,Sexual misconduct,,Unwholesome Roots,Kamma,Equanimity,,,,,,,
4,Quote,,,,,"As practitioners, we have to find ways where other people's past actions are not a source of our repeated feelings of anger, vengeance, or resentment.",Forgiveness,Aversion,,,,,,,,,,,,
4,,,42:43,,,"What is meant by fools when the Buddha says, 'Don't associate with fools'? (Snp 2.4, Chanting Book p. 46)",Heedlessness,,,,Pāli,Unskillful qualities,,,,,,,,
4,,,43:41,45:35,,"Is there anything skillful about crying, the flow of tears?",Grief,,,,Volition,,,,,,Yes,,,
4,,,45:40,57:53,,How does one reconcile the apparent complete lack of control that is experienced in meditation ... with the apparent need to control one's circumstances off the cushion. Is it possible to live with complete non-contention and still have an organized life?,Everyday life,Meditation,Volition,Non-contention,Right Effort,Self-reliance,Relinquishment,Buddha/Biography,Monastic life,Conditionality,Yes,,,
4,Extra tags,,,,,,,,,,Discernment,Suffering,,,,,,,,
4,Fragment,,51:15.5,55:03.5,,,,,,,,,,,,,,,,
4,Reflection,,,,,The Buddha had an organized plan to spread his teachings across India.,Buddha/Biography,Teaching Dhamma,Culture/India,History/Early Buddhism,,,,,,,,,Buddha/Biography,180
4,Vinaya,-,,,,Mv 1.15: The Buddha teaches the Kassapa brothers then visits King Bimbisāra.,Buddha/Biography,Teaching Dhamma,,,,,,,,,,,,
5,Indirect quote,q,0:19,0:42,,The good thing about death is that it is one of the few things you can do just as easily lying down.|Woody Allen,Death,Posture/Lying down,Humor,,,,,,,,Yes,,,
5,,,0:42,8:33,,What is the funeral protocol for monks? What about non-monastics in the West?,Funerals,Monastic life,Lay life,,Ceremony/ritual,Culture/Thailand,Culture/West,Chithurst,,,Yes,,Funerals,140
5,Recollection,,,,,Details of Ajahn Chah's funeral.,Ajahn Chah,Funerals,Lodging,Food,,,,,,,,,,
5,Recollection,,,,,The complicated cremation of Venerable Master Hua.,Master Hsuan Hua,Funerals,Culture/West,,,,,,,,,,,
5,,,8:42 ,10:33,,"Over the last couple of years, I've been noticing that memory retention isn't quite what it used to be. ... In your experience, has meditation practice helped sharpen the memory?",Memory,Ageing,Meditation,,Mindfulness,,,,,,Yes,,,
5,,,10:37,14:02,,I've been reflecting on 'no-self' and it hasn't quite been resonating. Instead it feels like daunting abstraction. Can you suggest a simple way to approach this?,Not-self,,,,Self-identity view,Impermanence,Naturalness,Body/form,,,Yes,,Not-self,80
5,,,14:05,14:58,,I saw one of your new publications 'Don't Hold Back.' Why did you choose this title? The chapter on chanting answered many questions I had.,Dhamma books,Ajahn Pasanno,Chanting,,,,,,,,Yes,,,
5,,,15:06,,,"Funeral and memorial services are not only important for those left behind, but maybe important for the new traveler in afterlife. Could you say more about supporting a dead person? What kind of support and how long? Years? Does 'human support' matter or does 'karma' of each individual 'take care of it'?",Funerals,Death,Rebirth,Kamma,Suicide,,,,,,,,,
5,Story,,,,,The hunger and thirst of a fisherman adrift only subsides when his family dedicates merit.,Ceremony/ritual,Merit,Ajahn Paññānanda,Superstition,,,,,,,,,,
5,,,23:25 ,26:37,,I found your explanation of the theme of 'constancy' in practice as a constancy in keeping a bright and awake mind more helpful and do-able than a constancy in keeping to one meditation object as is sometimes taught. Could you please say more.,Right Effort,Gladdening the mind,Unification,,Insight meditation,,,,,,Yes,,,
5,,,26:38,30:20,,Would you please comment on 'The Highest Blessings' where is reads: 'Avoiding those of foolish ways ... and cherishing family.' What if family members engage in foolish ways like addiction to alcohol and one cannot always avoid them? Can one cherish one of foolish ways?,Family,Spiritual friendship,Intoxicants,,Compassion,Non-contention,Idealism,,,,Yes,,,
5,Sutta,,,,,Snp 2.4 ([Chanting Book translation](Chanting Book p. 46)).,,,,,,,,,,,,,,
5,,,30:22,31:14,,"It seems that every year I expect less from myself at a retreat. It seems also, by and large, that every year retreat becomes easier, happier, and more peaceful. Would you say this is because: 1) I am getting wiser? 2) I am abandoning all intentions? or 3) I am running out of hormones?",Long-term practice,Meditation retreats,Happiness,,Spaciousness,,,,,,Yes,,Long-term practice,80
5,,,32:18,34:21,,Where do the Brahma-Viharas fit into the 4 Noble Truths?',Four Noble Truths,Divine Abidings,,,Eightfold Path,Right Intention,,,,,Yes,,Divine Abidings,120
5,,,34:30 ,39:45,,Thank you for the [most profound expository discourse on ānānpānasati](https://www.abhayagiri.org/talks/6615-engaging-the-16-steps-of-breath-meditation-vintage-2013-talk). 1) Is this available online? 2) How do you practice it? Do you memorize it and note all the aspects (tick them off and get a certificate)?,Mindfulness of breathing,Dhamma online,,,,,,,,,Yes,,,
5,Reference,,,,,Ānāpānasati: Mindfulness of In-and-Out Breathing – [Abhayagiri Winter Retreat 2005](event:WR2005-1).,,,,,,,,,,,,,,
5,,,39:52.5,43:01,,"Is the pursuit of peace, cessation, stillness any different from any other pursuit or desire? Is it attainable in a constant form? Is it like a sensual desire---one can achieve it often with practice but never as a constant state of being?",Tranquility,Cessation,Desire,Impermanence,Knowledge and vision,Discernment,Equanimity,,,,Yes,,Desire,200
5,,,43:05,,,Can you please speak about dealing with physical pain during a sit (particularly back pain and headaches)?,Pain,Posture/Sitting,Mindfulness of breathing,Patience,Tranquility,Posture/Walking,Thai Forest Tradition,Ajahn Pasanno,Aversion,,,,,
5,,,49:38 ,54:46,,"It seems like the 'Reflection on the 32 Parts' of the body is missing several parts. Nose, muscles, sex organs, etc. Is it meant to be comprehensive? Or is it just the ugly bits?",Unattractiveness,,,,Elements,Human,Disenchantment,Equanimity,,,Yes,,Unattractiveness,150T
5,Reference,,,,,Chanting Book p. 60: Reflection on the Thirty-Two Parts.,,,,,,,,,,,,,,
5,Sutta,,,,,MN 10.10: Simile of different grains.,Unattractiveness,Similes,,,,,,,,,,,,
5,,,54:48.5,56:21,,Please explain which comes first birth or becoming for example with anger or any feeling or character?,Birth,Becoming,Dependent origination,,,,,,,,Yes,,Birth,80
6,,,00:06,3:39,,Can you tell us about how Ajahn Chah taught Western monks when he didn't know English?,Ajahn Chah,History/Western Buddhist monasticism,Teaching Dhamma,Language,Similes,,,,,,Yes,,,
6,Indirect quote,,,,,"It's just like teaching buffaloes. Pull them here, pull them there, and sooner or later they learn.|Ajahn Chah",Ajahn Chah,Similes,Western Ajahn Chah lineage,Teaching Dhamma,,,,,,,,,,
6,,,3:40,,,"If this question is okay, could you please tell us any more about how Ajahn Chah challenged you in those first five years – and/or later?",Ajahn Chah,Ajahn Pasanno,,,,,,,,,,,,
6,Story,,,,,Ajahn Chah keeps Ajahn Pasanno at Wat Pah Pong during the hot season.,Ajahn Chah,Ajahn Pasanno,Restlessness and worry,Work,,,,,,,,,,
6,,,5:23,,,"I'm trying to be with the breath without controlling it. When I let go of control, the breath seems to accelerate so that I can't keep up with it. Help!",Mindfulness of breathing,Volition,,,Tranquility,Mindfulness of body,Pāli,,,,,,,
6,,,9:36,12:00,,Is it okay to do standing meditation in here during meditation sessions when nothing else is working for sleepiness or restlessness?,Posture/Standing,Sloth and torpor,Restlessness and worry,,,,,,,,Yes,,,
6,Recollection,,,,,"The evening meditation at Wat Sai Ngam (Suphanburi) consisted of one hour each of walking, standing, and sitting meditation.",Wat Sai Ngam (Suphanburi),Ajahn Pasanno,Meditation,Postures,,,,,,,,,,
6,,,12:03,13:12,,"In the chant 'Suffusion with the Divine Abidings' (Chanting Book p. 30), what does it mean “I will abide pervading the all encompassing world with a heart imbued with loving-kindness. Likewise the second ... third ... fourth'? Why does it not say something like 'pervading the entire heart'?",Divine Abidings,Heart/mind,,,,,,,,,Yes,,,
