Modified:,2025,,,,,,,,,,,,,,,,,,,,
1,,,11:55,23:31,Could you tell us your stories related to the King Rama 9 of Thailand?,,King Rama IX,Culture/Thailand,,,Leadership,Meditation,Recreation/leisure/sport,Commerce/economics,,,,Yes,,,
1,Story,,,,Thai lay supporters remember King Rama IX at Abhayagiri's 2016 Kaṭhina.,,King Rama IX,Abhayagiri,Kaṭhina,Culture/Thailand,,,,,,,,,,,
1,Story,,,,King Rama IX attends Ajahn Chah's funeral.,,King Rama IX,Ajahn Chah,Funerals,Wat Pah Pong,Tranquility,,,,,,,,,,
1,Story,,,,King Rama IX asks President Nixon for understanding.,,King Rama IX,Politics and society,Communal harmony,Listening,,,,,,,,,,,
1,,,23:39,29:48,Does the Buddha say all beings are inherently good? How about generosity? Do all human beings have the capacity for generosity?,,Nature of mind,Generosity,,,,,,,,,,Yes,,Nature of mind,120
1,Extra tags,,,,,,,,,,,,,,,,,,,Generosity,80
1,Sutta,,,,AN 1.51-52,,,,,,,,,,,,,,,,
1,Story,,,,A Mafia boss stays under Ajahn Chah's kuti and helps out at Wat Pah Pong.,,Ajahn Chah,Crime,Generosity,Wat Pah Pong,Precepts,,,,,,,,,,
1,Quote,,,,Generosity is an important doorway for many reasons.,,Generosity,,,,,,,,,,,,,,
1,,,30:34,37:53,"At the Friday evening talk, you mentioned the three poisons/kleshas of greed, hatred and delusion. But you also added fear. Fear seems to me more like a result. Please explain.",,Unwholesome Roots,Fear,Conditionality,,Biases,Sensual desire,Abhayagiri,,,,,Yes,,Unwholesome Roots,200
2,,,0:08,3:40,"Isn’t desire needed for lay life, starting a family, a business etc? And what about polio? Would there be things like a vaccine for polio without desire? Did the Buddha have something else in mind?",,Desire,Health care,Lay life,,Cause of Suffering,Craving,Aids to Awakening,Bases of Success,Hindrances,,,Yes,,Desire,80
2,Extra tags,,,,,,,,,,Sensual desire,Language,,,,,,,,,
2,,,3:44,9:07,"I was wondering since you are a monk of 40 years, you are happy and mindful. How can you know of the issues, problems, etc., of people's’ lives in the current modern times? We are worried about Trump’s presidency!",,Monastic life,Lay life,Politics and society,,Monasteries,Mutual lay/Saṅgha support,Abhayagiri,Views,Conditionality,Dhamma,,Yes,,Mutual lay/Saṅgha support,80
2,,,9:16,,"Though unskillful mind states may come up, as long as we don’t pick them up and feed them, they are just ideas/thoughts that will end.' Can you comment on the effectiveness of this practice? Are there situations where you would definitely recommend it? Definitely not recommend it? Do you see this relating to metta?",,Unskillful qualities,Impermanence,Meditation/Techniques,Goodwill,,,,,,,,,,,
2,,,13:19,17:26,"I am so grateful for your generous teachings. I am training my mind and am so glad for the dhamma in my life. However, I am experiencing migraine attacks almost daily, and therefore therefore a lot of uncertainty and dukkha. “Will I be able to function today?” “How bad will it be?” “Will I throw up?” “Which medicine will be the most beneficial today?” “Which side effects can I deal with today?” Working with my mind under these conditions is challenging, but I am up for the challenge, at least some of the time. I could use some encouragement, please.",,Sickness,Suffering,,,Gladdening the mind,Compassion,Patience,Idealism,,,,Yes,,Sickness,100
2,,,17:29,19:15,Can I be aware of my mind states while I am aware of my breath? It doesn’t seem so.,,Mindfulness of breathing,Mindfulness of mind,,,Right Mindfulness,,,,,,,Yes,,,
2,,,19:19,20:03,"Luang Por, for this ten day retreat, what is your Dhamma wish for us?",,Ajahn Pasanno,Meditation retreats,,,Tranquility,Clear comprehension,Faith,,,,,Yes,,,
2,,,20:06,23:23,In practice we are often doing battle with our defilements. Can you speak about ways of “gladdening” the heart?,,Unwholesome Roots,Gladdening the mind,,,Ajahn Pasanno,Conflict,Self-identity view,Skillful qualities,,,,Yes,,,
2,Quote,,,,Quit picking a fight with them.,,Unwholesome Roots,Right Effort,,,,,,,,,,,,,
2,,,23:27,25:44,"In the mindful breathing sutta, what is the difference between “mind” and “mental fabrication”? And what is meant by “satisfying the mind” in step 10?",,Mindfulness of breathing,Heart/mind,Volitional formations,Gladdening the mind,Pāli,,,,,,,Yes,,,
2,Sutta,,,,MN 118 Ānāpānasati Sutta.,,Mindfulness of breathing,,,,,,,,,,,,,,
2,,,25:55,36:20,"Can Ajahn Pasanno teach us how Ajahn Chah teaches or gives techniques on physical states and mental states? Can you tell us more about Ajahn Chah’s biography, for example, when and how Ajahn Chah wanted to become a monk?",,Ajahn Chah,Form,Heart/mind,,Christianity,Conditionality,,,,,,Yes,,,
2,Recollection,,,,Ajahn Chah engaged in conversation with the villagers before the meal to reveal the junior monks' desires around food.,,Ajahn Chah,Idle chatter,Food,Sensual desire,,,,,,,,,,,
2,Indirect quote,0,,,"Advice from Ajahn Chah: ""Don't admonish anybody before the meal.""",,Ajahn Chah,Admonishment/feedback,Food,,,,,,,,,,,,
2,Other,,,,Update about the progress on the new Ajahn Chah biography.,AP,Ajahn Chah,Dhamma books,Ajahn Jayasaro,Ajahn Kovilo,,,,,,,,,,,
2,Reference,,,,[Stillness Flowing](),,,,,,,,,,,,,,,,
2,Story,,,,Nine year old Ajahn Chah goes to the monastery after getting fed up with household chores.,,Ajahn Chah,Culture/Thailand,Geography/Thailand,Faith,Monasteries,Family,Work,,,,,,,,
2,,,36:24,40:12,"Can you talk about working with the practice in what seems like perilous times?, e.g. the rise in overt expressions of hatred toward sectors of society and the associated change in national leadership? How does one cultivate equanimity while also not turning away?",,Politics and society,Ill-will,Equanimity,,Divine Abidings,Goodwill,Conflict,Aversion,Judgementalism,King Rama IX,,Yes,,Politics and society,100
2,Extra tags,,,,,,,,,,,,,,,,,,,Equanimity,80
2,Sutta,,,,Dhp 5: Hatred is never overcome by hatred...,,,,,,Ill-will,Goodwill,,,,,,,,,
2,,,40:13,44:23,It seems I can quiet my mind easier in the midst of noise. It’s been one continuous monkey mind. Please help.,,Calming meditation,Proliferation,Restlessness and worry,,Tranquility,Culture/Natural environment,Suffering,Investigation of states,,,,Yes,,,
2,Story,,,,Spending the Vassa at quiet Poo Jum Gom,,Poo Jum Gom,Culture/Natural environment,Geography/Thailand,,,,,,,,,,,,
2,Indirect quote,-,,,I've got nobody to blame anymore.|A junior monk,,Culture/Natural environment,,,,,,,,,,,,,,
2,,,44:27,46:34,"With virtuous leaders passing away and unvirtuous ones coming into power, is the world entering a dark period? Was there any predictions from the Forest Masters about this?",,Politics and society,Leadership,Virtue,Thai Forest Tradition,Self-reliance,,,,,,,Yes,,,
2,,,46:40,49:47,"What about aversions that have a message, as a signal to understanding something? How is one to trust that from regular aversion?",,Aversion,,,,Conditionality,Unskillful qualities,Skillful qualities,Heedfulness,,,,Yes,,Aversion,120
2,Sutta,,,,???: Unwholesome can condition the wholesome (and all permutations).,,,,,,,,,,,,,,Yes,,
2,,,49:52,,"When talking with friends, sometimes the topic of faith and religion comes up. Normally, I find this topic pleasant and enjoyable, but on occasion, I find myself in conversation with somebody who believes (often quite insistently) that their faith is “the only way”. Do you have an advice on how I might skillfully navigate these situations?",,Faith,Right Speech,Spiritual traditions,,,,,,,,,,,,
2,,,52:17,55:46,"Ajahn, what is your instruction regarding the Noble Eightfold Path and the most useful attitude toward the word “right”?",,Eightfold Path,,,,Pāli,Cessation of Suffering,,,,,,Yes,,Eightfold Path,80
2,,,55:50,59:07,"During the Christmas holiday, I’m going to be spending some time with relatives who do not share my same political views. In the spirit of wanting to understand their views and wanting to heal the divide that exists in our country, I want to talk about the election with them. How do I have this conversation skillfully?",,Family,Politics and society,Right Speech,,Judgementalism,Listening,Human,Sense restraint,,,,Yes,,Right Speech,120
2,Extra tags,,,,,,,,,,,,,,,,,,,Politics and society,150
3,,,0:11,3:15,"From my limited understanding, when the construction of self drops away in meditation, the is joy and peace. This makes me think that deep insight into anatta might be profoundly blissful. I’m having trouble seeing how the same would be true for dukkha and anicca. Can you help?",,Not-self,Insight meditation,Happiness,Characteristics of existence,,,,,,,,Yes,,Characteristics of existence,120
3,Extra tags,,,,,,Impermanence,Suffering,,,,,,,,,,,,,
3,,,3:21,,"I often find it hard to stay settled on the breath. Though I’ve been meditating for some time, my mind does not seem to focus well. When things are going “well”, I feel sense of joy but my mind jumps from topic to topic quickly (as though excited it’s going well). When things aren’t going well, my mind shifts into work mode, trying to “fix” the situation and bring the joy back. This results in a lot of tension in my face and long, difficult sittings. Do you have any advice?",,Mindfulness of breathing,Meditation/General advice,Meditation/Results,,,,,,,,,,,,
3,,,8:31,13:45,Thank you for this opportunity to practice and your guidance. Can you explain nirodha?,,Cessation,,,,Nibbāna,Suffering,Language,Dependent origination,Relinquishment,Release,,Yes,,Cessation,120
3,Extra tags,,,,,,,,,,Thai,,,,,,,,,Dependent origination,200
3,Sutta,,,,MN 118 Ānāpānasati Sutta.,,Mindfulness of breathing,,,,,,,,,,,,,,
3,,,13:51,15:00,Does a sotāpanna keep the precepts perfectly?,,Stream entry,Precepts,,,Virtue,,,,,,,Yes,,Stream entry,120
3,,,15:05,18:01,"Could you speak on working with sañña in meditation? Over these days there is an experience of heightened sensitivity to perception and the initial contact that gives rise to thought and feeling. In particular, I notice how an inaccurate perception, seen as inaccurate, gives rise to thought formations that move forward as if based on an accurate perception. This moves fast in the mind feels somewhat trippy and disorienting. How does one develop the skill of sensitivity and perception so as to have durability in daily life?",,Perception,Dependent origination,Everyday life,Directed thought and evaluation,Suffering,Four Noble Truths,,,,,,Yes,,,
3,Sutta,,,,MN 18: Madhupiṇḍika Sutta,,,,,,,,,,,,,,,,
3,,,18:07,23:18,Please talk about fixed views and the nine conceits.,,Views,Conceit,,,Pāli,Proliferation,Craving,Self-identity view,Cessation of Suffering,,,Yes,,Proliferation,100
3,Extra tags,,,,,,,,,,Competitiveness,Culture/West,,,,,,,,Views,100
3,Extra tags,,,,,,,,,,,,,,,,,,,Conceit,120
3,Teaching,2,,,The three papañcadhammas.,,Proliferation,Craving,Views,Conceit,,,,,,,,,,,
3,Cut audio,r,0:15,0:25.4,,,,,,,,,,,,,,,,,
3,,,26:38,29:49,"Would you have some suggestions on working with shame? As an emotion, it feels very “sticky” and probably the hardest one for me to work with. It seems like it is deeply rooted in my mind (probably thanks to Christianity). Is it true that Thai people have an easier time with it than westerners? Is an antidote to shame self-compassion?",,Guilt/shame/inadequacy,Culture/Thailand,Culture/West,Compassion,Goodwill,Self-identity view,Relinquishment,,,,,Yes,,Guilt/shame/inadequacy,110
,,,,,,,,,,,,,,,,,,,,,
3,,,29:57,38:11,"Would you please speak a little bit more about “mindfulness” and the “sati” factor, since it seems to me that most, if not all, things register in consciousness. For example, “discursive” thoughts are registered in consciousness just as thoughts and we are aware of the thoughts themselves. What distinguishes “mindfulness” from lack of mindfulness during this process?",,Mindfulness,Consciousness,Proliferation,,Right Mindfulness,Ardency,Thai,Hinduism,Clear comprehension,Seclusion,,Yes,,Mindfulness,100
3,Extra tags,,,,,,,,,,,,,,,,,,,Right Mindfulness,100
3,Sutta,,,,MN 10: Satipaṭṭhāna Sutta,,Right Mindfulness,,,,,,,,,,,,,,
3,Commentary,,,,Path of Purification p. 431: The relationship between sampajañña and pañña.,,Clear comprehension,Discernment,,,,,,,,,,,,,
3,Indirect quote,0,,,"Definition of mindfulness from P. A. Payutto: ""That quality of mind which draws the objects of the senses into the heart.""",,P. A. Payutto,Mindfulness,Sense bases,Heart/mind,,,,,,,,,,,
3,Indirect quote,,,,It's like this.|Ajahn Sumedho,,Ajahn Sumedho,Mindfulness,,,,,,,,,,,,,
3,,,38:23,,"I have a moral dilemma to ask you about. Someone I know, let’s call him Henry (who is also a Buddhist) recently went to the pet store and saw this “bearded dragon” lizard which he felt sorry for and so he bought it and brought it home. Normally, this would be a good thing since it was Henry’s intention to simply take care of the lizard and give it a good home, since the lizard looked sad and miserable at the pet store. Unfortunately, the lizard diet requires that he be fed live baby crickets for hi protein needs. Apparently lizards can’t eat dead things and need some protein for their normal growth. I told Henry that this is really bad, especially for Henry’s karma and the poor crickets. So I told Henry to set the lizard into the wild and let it survive on its own. Henry says that according to his research, 90% of lizards bred in captivity die in the wild. So Henry cannot, in good conscience, set the lizard into the wild, basically giving him a death sentence. Henry does not want this since he cares for the lizard. I then told Henry to give the lizard away to another family. Henry says that this will also cause someone else to have bad karma since the lizard’s dietary needs will be the same. There seems to be no good solution. Would you please comment?",,Animal,Killing,Food,,,,,,,,,,,,
3,,,44:13,47:26,How would you describe romantic love? And how do you know if it is real or wishful thinking?,,Relationships,Delusion,,,Self-identity view,Faith,Virtue,Generosity,Discernment,,,Yes,,Relationships,80
3,Quote,,,,I think you're asking the wrong person!,,,,,,,,,,,,,,,,
3,Sutta,,,,AN 4.55,,,,,,,,,,,,,,,,
3,,,47:38,50:32,How do I deal with the mind which loves someone who doesn’t love back? The mind (heart) and the brain are very hard to function normally. The thought of this suffering is overwhelming in my entire daily routines.,,Relationships,Suffering,,,Purpose/meaning,Time management,,,,,,Yes,,,
3,Sutta,,,,AN 10.48 Ten Recollections ([Chanting book translation](Chanting Book p. 57)),,,,,,,,,,,,,,,,
3,,,50:35,56:11,I am wondering if you could talk about spiritual bypass? What is it? How do you know if you’ve done it? And how do you disentangle from it?,,Spiritual bypass,,,,Conflict,Not-self,Truth,Views,Spiritual friendship,,,Yes,,Spiritual bypass,80
3,Story,,,,"Half the roof blows off a monk's kuti, but he doesn't repair it because he is letting go.",,Ajahn Chah,Lodging,Relinquishment,Spiritual bypass,,,,,,,,,,,
3,,,56:15,1:06:11,I remember reading some stories of Ajahn Chah teaching lay people about herbal medicines. I know some Tibetan monks practice medicine. Is there such a tradition in Thailand? Are there any stores of Ajahn Chah healing people physically with traditional medicines?,,Ajahn Chah,Health care,Medicinal requisites,Culture/Thailand,Thai Forest Tradition,History/Thai Buddhism,Vinaya,Right Livelihood,Almsfood,,,Yes,,Medicinal requisites,120
3,Recollection,,,,Walking around the forest with Ajahn Chah.,,Ajahn Chah,Culture/Natural environment,Medicinal requisites,,,,,,,,,,,,
3,Story,,,,Bung Wai villagers walk to Wat Pah Pong to practice meditation all night on Wan Phra.,,Wat Pah Nanachat,Ajahn Chah,Wat Pah Pong,Lunar observance days,Monastic routine,Meditation,,,,,,,,,
3,Story,,,,Por Am argues with Ajahn Chah for three days.,,Ajahn Chah,Doubt,Precepts,,,,,,,,,,,,
3,Story,,,,Ajahn Chah teaches Por Am to be a herbal doctor so he can keep the precepts.,,Ajahn Chah,Precepts,Right Livelihood,Health care,,,,,,,,,,,
3,Recollection,,,,The hunter-gatherer culture of Northeast Thailand.,,Culture/Thailand,Food,Killing,Geography/Thailand,,,,,,,,,,,
4,,,0:06,,"My dearest parents -in-law - very ill, 82-84 years old, live in Europe. My dear husband loves his mother very much. He said if his mother passes away, he doesn’t want to be in the funeral. I don’t think it is a good idea. How can I help him and myself in the way of Buddha mind? I am afraid my husband will break down.",,Parents,Family,Grief,Funerals,,,,,,,,,,,
4,,,2:42,4:43,Please repeat the phrase that included “nimitta” and your name in some form. Can you give context/expand a little on this?,,Nimitta,,,,Ajahn Pasanno,Hindrances,Gladdening the mind,,,,,Yes,,,
4,,,4:46,,What is the difference between loving kindness and compassion? How can one evoke/manifest them if he/she never experienced them before?,,Goodwill,Compassion,,,,,,,,,,,,,
4,,,8:05,,"It seems I have returned to remedial meditation practice. I can’t seem to find ease in my body, let alone my breath. It feels like I’m stuck in physical pain - an invisible barrier I can’t seem to penetrate. Acceptance and loving kindness are being applied, but without much movement. I am trying to develop concentration on breath - so far no piti or sukha. What to do?",,Meditation/General advice,Pain,Goodwill,Mindfulness of breathing,,,,,,,,,,,
4,,,12:07,15:53,I was struck by the suggestion you shared about orienting oneself toward what one can give to a moment rather than what one can get from a moment. This mind shift seems hugely beneficial. Would you expand on this?,,Generosity,Present moment awareness,,,Patience,Tranquility,,,,,,Yes,,Present moment awareness,95
4,Extra tags,,,,,,,,,,,,,,,,,,,Patience,80
4,Recollection,,,,"""Nine times out of ten, Ajahn Chah's answer would be, 'Just be patient.'""",,Ajahn Chah,Patience,,,,,,,,,,,,,
4,Reference,,,,[Don't Hold Back](),,,,,,,,,,,,,,,,
4,,,15:59,21:54,Is there a difference between mindfulness and awareness?,,Mindfulness,Present moment awareness,,,Language,Translation,Culture/West,Pāli,Kamma,Thai,,Yes,,Language,150
4,,,22:00,24:41,"As I get deeper insights how conditioned the mind is, there is a sense of burden being released but also a doubt began to arise: If the mind is conditioned, how is it even possible to arrive at the Unconditioned? Does free will even exist or am I just pushed around by kilesas? If the trick is to recognize that there is no free will, how can I sincerely believe that when I’m making choices to practice and do wholesome deeds, they really matter and it’s not my delusion? Please dispel my doubts!",,Nature of mind,Doubt,Unconditioned,Delusion,Four Noble Truths,Self-identity view,Questions,Conditionality,,,,Yes,,Nature of mind,150
4,,,24:45,27:11,Could you describe the detail of the four noble truths? What are they? How do we apply them to real modern lives?,,Four Noble Truths,,,,Suffering,Sense restraint,Conditionality,Self-identity view,,,,Yes,,Four Noble Truths,70
4,,,27:17,35:43,Please explain the seven factors of awakening and how to practice them in this retreat.,,Factors of Awakening,,,,Mindfulness,Investigation of states,Energy,Rapture,Tranquility,Concentration,,Yes,,Factors of Awakening,70
4,Extra tags,,,,,,,,,,Translation,Thai,Equanimity,Sloth and torpor,Restlessness and worry,,,,,,
4,Sutta,,,,MN 118.30: Linear progression of the Seven Factors of Awakening.,,Factors of Awakening,,,,,,,,,,,,,,
4,Sutta,,,,SN 46.53: Energizing and settling qualities.,,Factors of Awakening,,,,,,,,,,,,,,
4,,,35:50,,"Would you please talk a little bit about determination versus compassion in meditation? For example, as long sittings can cause pain and legs to go numb, when is it good to use determination to power through? And when is it good to have compassion for the body and also not cause damage to the body, so that it can be healthy for long-term practice?",,Meditation/General advice,Determination,Compassion,Pain,,,,,,,,,,,
4,,,40:22,45:02,"If someone spreads a harmful story about another that is untrue, but has convinced her/himself it is true (including her/his own embellishments), does this break the fourth precept?",,Malicious speech,False speech,,,Precepts,Ajahn Chah,Volition,Truth,Nature of mind,,,Yes,,False speech,150
4,Quote,,,,The precepts are there for training as opposed to making a legal decision or character judgement.,,,,,,,,,,,,,,,,
4,,,45:08,49:27,"It’s a common phrase: “If you see the Buddha on the road, kill him.” Obviously it’s using hyperbole for effect but I think it means to trust only in your own experience. At what point do the guidelines and precepts leave off and the way to proceed on findings begins? I know it’s not a linear path, but I’d appreciate your thoughts.",,Direct experience,Precepts,Trust,Long-term practice,Zen,Vinaya,Dhamma,Relinquishment,Middle Path,,,Yes,,,
4,Indirect quote,,,,"The Vinaya and the precepts are for holding on, and the Dhamma is for letting go. When you learn how to balance those two, then you will be free from dukkha.|Ajahn Chah to Ajahn Sumedho",,Ajahn Chah,Ajahn Sumedho,Vinaya,Precepts,Dhamma,Relinquishment,Liberation,,,,,,,,
4,,,49:32,,The āsavas: Why does the mind leave (“go out”) its still center?,,Outflows,Proliferation,,,Translation,Ignorance,Craving,,,,,,,Ignorance,80
4,,,51:36,,"Is it true that it’s bad or disrespectful to point one’s heel at a monk? I thought that I read or heard this somewhere. Sometimes I have felt the necessity to stretch out one leg or the other in the meditation hall, but as all the monastics sit up front, I feel that I will be pointing my heel at one monastic or another and I really don’t want to be disrespectful if this is so. Or is this worrying too much about conventions which causes suffering?",,Respect,Monastic life,Postures,,,,,,,,,,,,
5,,,0:08,,"When I sit for longer periods, I experience involuntary jerking and shaking. I can suppress it, but in doubt if this is a good idea.",,Meditation/Unusual experiences,,,,,,,,,,,,,,
5,,,2:39,,"Can you please talk about some of the changes in the new version of the morning chant and which ones, if any, (and why) resonate with you?",,Chanting,,,,,,,,,,,,,,
5,,,4:39,10:01,"As I consider which aspects of my life could be simplified, it occurs to me that I have two different friendships which may no longer be worth the trade off in time or energy. After spending time with either of these friends, I tend to be more drained of my very limited energy, possible because neither is very self-aware and both talk a lot. What is my obligation to an old friend who has recently come through a really hard time in her life or to a new friend whose health and living situation are precarious. Is there a graceful way to bow out of a friendship without harming the other person?",,Spiritual friendship,Simplicity,,,Time management,,,,,,,Yes,,Spiritual friendship,130
5,,,10:07,12:40,"I am away from a social network for almost six days which is quite incredible for me. Normally, I spend time by distracting myself with the social network every 10 minutes. I must check and see what people are doing, and sometimes I think is it is quite useless. This is a different world. However, I cannot stop using it. I am so attached to it, and I know I will go back to the same routine when I go back to my normal life. What would you suggest to detach or use it wisely?",,Social media,Clinging,Addiction,,Habits,Abhayagiri,,,,,,Yes,,Social media,120
5,,,13:47,16:40,"When one dies, do they carry memory of their former life into their next life? Is it possible to make amends from the former life into the next life?",,Rebirth,Memory,,,Kamma,,,,,,,Yes,,,
5,Quote,,,,It's bad enough just remembering what you've done in this life.,,Rebirth,Memory,,,,,,,,,,,,,
5,,,16:45,,"I have been reading the wonderful book, “Abundant, Exalted, Immeasurable”. Would you consider leading us in a guided meditation on loving kindness at some point on this retreat?",,Goodwill,,,,,,,,,,,,,,
5,,,19:11,,"Keeping it simple, unentangled, uncomplicated. Is that an invitation to be lazy?",,Simplicity,Heedlessness,,,,,,,,,,,,,
5,,,22:17,,"This morning you talked about sense, object, contact, feeling, etc. and gave the example of the eye and object coming in contact. The sixth sense is the heart/mind, correct? And the object is the heart/mind? Can you give an example?",,Sense bases,Heart/mind,,,,,,,,,,,,,
5,,,23:50,25:41,"If a sotapanna or sakadagami dies and takes birth as a human, are they born as a stream- enterer or once-returner respectively? Or do they return that attainment later in life?",,Stream entry,Once return,Rebirth,,,,,,,,,Yes,,,
5,,,25:50,28:24,"This morning as I was walking upstairs, my mind suddenly went bright and clear for a brief time. Was this a glimpse of Nibbana? And if so, where do I catch the express train?",,Nibbāna,,,,Clinging,Self-identity view,,,,,,Yes,,,
5,,,28:30,,"Can you speak a bit about aversion and letting go? I’m dealing with the loss of my brother and the ending of a 15 year marriage. The painful memories are hard to process, and it is easier to push them away. I’d like to “know” and “let go” of them.",,Aversion,Relinquishment,Grief,Relationships,,,,,,,,,,,
5,,,34:32,,I believed this to be a “silent meditation retreat”. Please reiterate that to my thinking mind. It’s not listening!,,Proliferation,,,,,,,,,,,,,,
5,,,40:35,,Could you please talk a bit about using the sound of silence (“nada sound”) as a meditation object?,,Sound of silence,,,,,,,,,,,,,,
6,,,0:03,,"Thank you for additional information on the Sound of Silence. I’ve known of the Sound of Silence, but not that there was any formal or structured practice around it. I’m wondering if Ajahn Chah or his predecessors did any teachings on this or if there are suttas related to it.",,Sound of silence,Ajahn Chah,Sutta,,,,,,,,,,,,
6,Reference,,,,[Inner Listening]().,,Sound of silence,,,,,,,,,,,,,,
6,,,2:21,,What are the suttas related to the list of virtuous qualities that Ajahn Karunadhammo spoke of so eloquently in his dhamma talk?,,Sutta,,,,,,,,,,,,,,
6,,,3:01,7:02,How do you apply mindfulness of the body in terms of jhana practice?,,Mindfulness of body,Jhāna,,,Mindfulness of breathing,Similes,Rapture,Happiness,,,,Yes,,Jhāna,90
6,Extra tags,,,,,,,,,,,,,,,,,,,Similes,200
6,Sutta,,,,MN 118 Ānāpānasati Sutta.,,,,,,,,,,,,,,,,
